threads,core,cycles,mperf,aperf,core_voltage,execution_time
6,9,764149.0,505220.0,583257.0,96,10.027318120
6,10,942342.0,653760.0,762742.0,93,10.027318120
6,11,948665.0,699500.0,760153.0,114,10.027318120
6,12,1015119.0,753020.0,820694.0,115,10.027318120
6,13,949130.0,699980.0,754270.0,113,10.027318120
6,14,998424.0,736880.0,803067.0,113,10.027318120
6,15,965878.0,711900.0,775752.0,113,10.027318120
6,16,5679136.0,3877520.0,5009725.0,98,10.027318120
6,17,2104927.0,1345900.0,1684749.0,98,10.027318120
6,18,13677502.0,10086200.0,13022316.0,113,10.027318120
6,19,8638912.0,6111980.0,8235462.0,112,10.027318120
6,20,9230731.0,7068080.0,8993543.0,114,10.027318120
6,21,1384529.0,1015340.0,1158279.0,112,10.027318120
6,22,72016453.0,52200880.0,69248112.0,113,10.027318120
6,23,3085061.0,2140820.0,2710857.0,112,10.027318120
6,24,1127966.0,783460.0,918245.0,95,10.027318120
6,25,1049517.0,735880.0,862083.0,93,10.027318120
6,26,1170869.0,823820.0,983778.0,92,10.027318120
6,27,1149094.0,847200.0,955610.0,112,10.027318120
6,28,1086645.0,800040.0,892369.0,113,10.027318120
6,29,1031554.0,758500.0,840233.0,112,10.027318120
6,30,1181533.0,872080.0,988011.0,111,10.027318120
6,31,1082433.0,807640.0,896696.0,112,10.027318120
6,0,23097622765.0,19967209520.0,23097351050.0,111,10.027931867
6,1,24623598939.0,19964378760.0,24623516222.0,109,10.027931867
6,2,24982947043.0,19962663940.0,24982812937.0,108,10.027931867
6,3,25024612887.0,19962630800.0,25024468707.0,111,10.027931867
6,4,24777800310.0,19963037560.0,24777651700.0,112,10.027931867
6,5,24915349144.0,19963989940.0,24913161521.0,111,10.027931867
6,6,355875943.0,289707500.0,337633751.0,112,10.027931867
6,7,822454.0,626260.0,657401.0,110,10.027931867
6,8,874064.0,594740.0,708860.0,98,10.027931867
6,9,790485.0,526740.0,626388.0,96,10.027931867
6,10,1000494.0,691700.0,836055.0,93,10.027931867
6,11,921018.0,685300.0,758526.0,114,10.027931867
6,12,1742027.0,1305400.0,1541619.0,115,10.027931867
6,13,957503.0,712940.0,790440.0,113,10.027931867
6,14,926506.0,688860.0,761334.0,113,10.027931867
6,15,799986.0,588840.0,634702.0,113,10.027931867
6,16,6254912.0,4283800.0,5513982.0,98,10.027931867
6,17,2412964.0,1697260.0,2111585.0,98,10.027931867
6,18,6940088.0,4904760.0,6595248.0,113,10.027931867
6,19,12476395.0,9153280.0,12061761.0,112,10.027931867
6,20,2012014.0,1524260.0,1809874.0,115,10.027931867
6,21,7303026.0,8237080.0,10724542.0,112,10.027931867
6,22,71318196.0,51711940.0,68754270.0,113,10.027931867
6,23,3550531.0,2518220.0,3238804.0,112,10.027931867
6,24,906428.0,642500.0,741997.0,95,10.027931867
6,25,892965.0,621800.0,727877.0,92,10.027931867
6,26,944250.0,656880.0,780356.0,92,10.027931867
6,27,943734.0,710220.0,784942.0,112,10.027931867
6,28,886183.0,678260.0,727315.0,113,10.027931867
6,29,880750.0,657820.0,723056.0,112,10.027931867
6,30,954467.0,717080.0,793990.0,111,10.027931867
6,31,937469.0,701240.0,777376.0,112,10.027931867
6,0,23129326135.0,19963016280.0,23129265792.0,115,10.028380522
6,1,24628912874.0,19968427100.0,24628571476.0,112,10.028380522
6,2,24982580157.0,19962836380.0,24982521874.0,112,10.028380522
6,3,25027806502.0,19962758460.0,25027765210.0,111,10.028380522
6,4,24779195576.0,19962517480.0,24779128384.0,112,10.028380522
6,5,24925937624.0,19963795080.0,24923740244.0,111,10.028380522
6,6,353644335.0,287768660.0,335424323.0,112,10.028380522
6,7,1373325.0,1084260.0,1167586.0,110,10.028380522
6,8,870682.0,587160.0,689656.0,98,10.028380522
6,9,800610.0,521980.0,620290.0,96,10.028380522
6,10,972658.0,662700.0,791147.0,93,10.028380522
6,11,922737.0,677240.0,747992.0,114,10.028380522
6,12,850467.0,633760.0,678868.0,115,10.028380522
6,13,862383.0,645300.0,702985.0,113,10.028380522
6,14,830432.0,616960.0,671059.0,113,10.028380522
6,15,702247.0,517680.0,542835.0,113,10.028380522
6,16,73478737.0,53879360.0,70300144.0,98,10.028380522
6,17,3200947.0,2301120.0,2838338.0,98,10.028380522
6,18,7079926.0,4756600.0,6578762.0,94,10.028380522
6,19,13047213.0,10593120.0,14058313.0,112,10.028380522
6,20,1294599.0,988340.0,1110847.0,114,10.028380522
6,21,2701499.0,1954620.0,2466887.0,112,10.028380522
6,22,7159363.0,5433080.0,6797975.0,113,10.028380522
6,23,2413692.0,1686780.0,2163075.0,112,10.028380522
6,24,942848.0,665540.0,780207.0,95,10.028380522
6,25,954040.0,667380.0,788472.0,93,10.028380522
6,26,1035311.0,725580.0,872816.0,92,10.028380522
6,27,979396.0,723760.0,810979.0,112,10.028380522
6,28,960925.0,724360.0,791146.0,113,10.028380522
6,29,958829.0,703520.0,788513.0,112,10.028380522
6,30,1034083.0,765000.0,865243.0,111,10.028380522
6,31,1007448.0,743840.0,835954.0,112,10.028380522
6,0,23141108309.0,20006704940.0,23137184270.0,115,10.027519251
6,1,24616257628.0,19969116220.0,24616247658.0,112,10.027519251
6,2,24987548576.0,19962577700.0,24987414153.0,112,10.027519251
6,3,25052283310.0,19975291580.0,25050156558.0,111,10.027519251
6,4,24777129172.0,19962868240.0,24775049336.0,112,10.027519251
6,5,24933539958.0,19963936960.0,24931422686.0,111,10.027519251
6,6,360663403.0,293427140.0,342203471.0,112,10.027519251
6,7,1249834.0,974120.0,1037882.0,110,10.027519251
6,8,955559.0,688440.0,790693.0,98,10.027519251
6,9,916933.0,652580.0,752363.0,96,10.027519251
6,10,1044620.0,736520.0,879578.0,94,10.027519251
6,11,1004053.0,755600.0,839848.0,114,10.027519251
6,12,957755.0,750880.0,795405.0,115,10.027519251
6,13,1032510.0,781160.0,869526.0,113,10.027519251
6,14,1006269.0,759200.0,842512.0,113,10.027519251
6,15,986972.0,733540.0,815860.0,113,10.027519251
6,16,10798866.0,7174420.0,9982334.0,98,10.027519251
6,17,2070080.0,1396580.0,1809487.0,97,10.027519251
6,18,3795752.0,2658820.0,3446392.0,94,10.027519251
6,19,7851336.0,5473440.0,7319365.0,112,10.027519251
6,20,9243176.0,6547340.0,9001446.0,114,10.027519251
6,21,6181446.0,4634220.0,5743571.0,112,10.027519251
6,22,1645690.0,1213500.0,1399600.0,113,10.027519251
6,23,3976115.0,2743400.0,3570429.0,112,10.027519251
6,24,939302.0,645840.0,758713.0,95,10.027519251
6,25,843531.0,563300.0,664054.0,93,10.027519251
6,26,990669.0,680040.0,811717.0,92,10.027519251
6,27,927206.0,675260.0,748751.0,112,10.027519251
6,28,877315.0,637600.0,696228.0,113,10.027519251
6,29,771399.0,544640.0,592123.0,112,10.027519251
6,30,937032.0,682420.0,755821.0,111,10.027519251
6,31,920105.0,669200.0,741053.0,112,10.027519251
6,0,23068003589.0,19963120460.0,23067933594.0,115,10.028230392
6,1,24604518909.0,19963352080.0,24603194399.0,112,10.028230392
6,2,24988362992.0,19962995680.0,24987428031.0,112,10.028230392
6,3,25026016231.0,19962640160.0,25025945408.0,111,10.028230392
6,4,24772302296.0,19962569020.0,24772234109.0,112,10.028230392
6,5,24925496413.0,19963942300.0,24923332261.0,110,10.028230392
6,6,354668070.0,288862860.0,336430469.0,112,10.028230392
6,7,807976.0,603320.0,633577.0,110,10.028230392
6,8,10554205.0,7100820.0,9338230.0,98,10.028230392
6,9,872671.0,590500.0,701182.0,96,10.028230392
6,10,837617.0,560260.0,667534.0,93,10.028230392
6,11,801114.0,583100.0,628511.0,114,10.028230392
6,12,803293.0,588200.0,630576.0,115,10.028230392
6,13,771473.0,559060.0,597380.0,113,10.028230392
6,14,830599.0,607400.0,657692.0,113,10.028230392
6,15,848474.0,621400.0,675705.0,113,10.028230392
6,16,80694186.0,58608460.0,76924463.0,98,10.028230392
6,17,1703976.0,1101920.0,1345201.0,98,10.028230392
6,18,6448452.0,6656360.0,8570475.0,94,10.028230392
6,19,6771930.0,4623100.0,6341234.0,112,10.028230392
6,20,7336293.0,5584240.0,6995816.0,114,10.028230392
6,21,1883121.0,1340260.0,1660662.0,112,10.028230392
6,22,1245461.0,892220.0,1016830.0,113,10.028230392
6,23,3807331.0,2650280.0,3348766.0,112,10.028230392
6,24,934102.0,649300.0,763017.0,95,10.028230392
6,25,850141.0,584280.0,681269.0,93,10.028230392
6,26,888241.0,609480.0,720306.0,92,10.028230392
6,27,872561.0,642480.0,706099.0,112,10.028230392
6,28,835565.0,620640.0,667272.0,113,10.028230392
6,29,814572.0,593060.0,646841.0,112,10.028230392
6,30,886056.0,654460.0,720645.0,111,10.028230392
6,31,862023.0,635280.0,694973.0,112,10.028230392
6,0,23073822955.0,19963034180.0,23073777239.0,115,10.028391260
6,1,24598951115.0,19962712020.0,24598897056.0,112,10.028391260
6,2,24999285166.0,19963217680.0,24987191807.0,112,10.028391260
6,3,25026761947.0,19962540120.0,25026708176.0,111,10.028391260
6,4,24771433414.0,19962472740.0,24771387993.0,112,10.028391260
6,5,24932411903.0,19964076460.0,24930194577.0,110,10.028391260
6,6,353601294.0,288036280.0,335390033.0,112,10.028391260
6,7,859624.0,635140.0,671610.0,110,10.028391260
6,8,10664016.0,7172160.0,9505157.0,98,10.028391260
6,9,1031736.0,731100.0,848291.0,96,10.028391260
6,10,1120043.0,775240.0,936453.0,94,10.028391260
6,11,1080015.0,797680.0,897149.0,114,10.028391260
6,12,1031144.0,787080.0,847994.0,115,10.028391260
6,13,1023741.0,758220.0,840600.0,113,10.028391260
6,14,1105392.0,814700.0,920791.0,113,10.028391260
6,15,1023858.0,764620.0,849434.0,113,10.028391260
6,16,77674330.0,56934180.0,74852739.0,98,10.028391260
6,17,13542969.0,11330180.0,15035239.0,98,10.028391260
6,18,1148455.0,741020.0,879506.0,94,10.028391260
6,19,1023013.0,768580.0,848561.0,112,10.028391260
6,20,2056162.0,1527840.0,1689275.0,115,10.028391260
6,21,2988652.0,2209500.0,2579733.0,112,10.028391260
6,22,7915874.0,5990180.0,7424683.0,113,10.028391260
6,23,2507880.0,1738980.0,2226920.0,112,10.028391260
6,24,789149.0,541340.0,621721.0,95,10.028391260
6,25,700906.0,458700.0,535534.0,93,10.028391260
6,26,868880.0,595580.0,702659.0,92,10.028391260
6,27,863265.0,634360.0,692870.0,112,10.028391260
6,28,874450.0,645380.0,704114.0,113,10.028391260
6,29,799008.0,573560.0,625959.0,112,10.028391260
6,30,924634.0,677480.0,752774.0,111,10.028391260
6,31,905740.0,663280.0,734359.0,112,10.028391260
6,0,23138766553.0,19963344260.0,23138635686.0,115,10.028226330
6,1,24607789751.0,19963085740.0,24607629373.0,112,10.028226330
6,2,24989739481.0,19962983740.0,24989616219.0,112,10.028226330
6,3,25040507763.0,19963063240.0,25039482049.0,111,10.028226330
6,4,24778339245.0,19962967240.0,24778205274.0,112,10.028226330
6,5,24934300660.0,19964125100.0,24932205140.0,111,10.028226330
6,6,353576633.0,287969200.0,335355828.0,112,10.028226330
6,7,926474.0,685900.0,758890.0,110,10.028226330
6,8,14128201.0,9564480.0,12631693.0,98,10.028226330
6,9,947270.0,674800.0,789335.0,96,10.028226330
6,10,978042.0,675860.0,820257.0,93,10.028226330
6,11,850860.0,611920.0,674846.0,114,10.028226330
6,12,804769.0,602080.0,648204.0,115,10.028226330
6,13,827939.0,609320.0,668975.0,113,10.028226330
6,14,838660.0,616880.0,675352.0,113,10.028226330
6,15,850256.0,627980.0,692527.0,113,10.028226330
6,16,81385908.0,59551980.0,78064888.0,98,10.028226330
6,17,5894638.0,4062660.0,5612776.0,98,10.028226330
6,18,3489403.0,2408680.0,3224199.0,94,10.028226330
6,19,10356311.0,8292440.0,10633320.0,112,10.028226330
6,20,9251996.0,6840920.0,8706052.0,114,10.028226330
6,21,1266343.0,908660.0,1062561.0,112,10.028226330
6,22,1527786.0,1104860.0,1289803.0,113,10.028226330
6,23,4637626.0,3350100.0,4298690.0,112,10.028226330
6,24,997477.0,693700.0,828507.0,95,10.028226330
6,25,995831.0,691080.0,828398.0,93,10.028226330
6,26,1038254.0,707840.0,870975.0,92,10.028226330
6,27,1006300.0,739080.0,839477.0,112,10.028226330
6,28,1006118.0,745660.0,838160.0,113,10.028226330
6,29,1015083.0,743600.0,846362.0,112,10.028226330
6,30,902654.0,655860.0,736094.0,111,10.028226330
6,31,1181129.0,883920.0,1012788.0,112,10.028226330
7,0,23091817576.0,19963125520.0,23091765332.0,115,10.025826442
7,1,24614084713.0,19962989800.0,24614036311.0,113,10.025826442
7,2,24988439525.0,19962938880.0,24988374769.0,112,10.025826442
7,3,25032529952.0,19962668060.0,25032466480.0,111,10.025826442
7,4,24616710487.0,19962587020.0,24616648296.0,112,10.025826442
7,5,24917273331.0,19963954840.0,24915254487.0,110,10.025826442
7,6,24718781727.0,19962658100.0,24718718177.0,112,10.025826442
7,7,347525700.0,284101500.0,329290081.0,110,10.025826442
7,8,11340086.0,7653400.0,10093805.0,98,10.025826442
7,9,809560.0,548420.0,635801.0,96,10.025826442
7,10,759347.0,505240.0,591187.0,93,10.025826442
7,11,720740.0,527340.0,553648.0,114,10.025826442
7,12,790464.0,578000.0,622114.0,115,10.025826442
7,13,852217.0,630860.0,680635.0,113,10.025826442
7,14,830882.0,609940.0,659569.0,113,10.025826442
7,15,771227.0,560680.0,599944.0,113,10.025826442
7,16,81843891.0,59566020.0,78440629.0,98,10.025826442
7,17,4173900.0,2804240.0,3814455.0,98,10.025826442
7,18,1366219.0,915880.0,1112870.0,94,10.025826442
7,19,6155464.0,6248820.0,7687876.0,112,10.025826442
7,20,3408667.0,2381320.0,3124580.0,115,10.025826442
7,21,3971299.0,2924260.0,3670330.0,112,10.025826442
7,22,8745572.0,6512760.0,8162848.0,113,10.025826442
7,23,2630831.0,1789020.0,2312757.0,112,10.025826442
7,24,922183.0,639220.0,756505.0,95,10.025826442
7,25,892359.0,614100.0,727301.0,93,10.025826442
7,26,973858.0,674660.0,810083.0,92,10.025826442
7,27,922342.0,676420.0,752413.0,112,10.025826442
7,28,902531.0,659600.0,732663.0,113,10.025826442
7,29,870801.0,631640.0,698587.0,112,10.025826442
7,30,930071.0,679740.0,757345.0,111,10.025826442
7,31,920547.0,671860.0,748142.0,112,10.025826442
7,0,23124455678.0,19963031260.0,23124421935.0,115,10.025809271
7,1,24573873068.0,19962817940.0,24573817910.0,113,10.025809271
7,2,24984688759.0,19962705600.0,24984624506.0,112,10.025809271
7,3,25026720316.0,19962652820.0,25026665235.0,111,10.025809271
7,4,24609140837.0,19962938360.0,24609075370.0,112,10.025809271
7,5,24918551292.0,19963826700.0,24916325407.0,111,10.025809271
7,6,24803673603.0,19962404660.0,24803610386.0,112,10.025809271
7,7,348112067.0,284608840.0,329802651.0,110,10.025809271
7,8,13556728.0,9163780.0,12123153.0,98,10.025809271
7,9,988697.0,678320.0,795142.0,96,10.025809271
7,10,1315295.0,910600.0,1115999.0,93,10.025809271
7,11,968876.0,711320.0,777190.0,114,10.025809271
7,12,976115.0,723420.0,782871.0,115,10.025809271
7,13,925071.0,677600.0,732900.0,113,10.025809271
7,14,1077934.0,802080.0,886193.0,113,10.025809271
7,15,1065754.0,794360.0,873046.0,113,10.025809271
7,16,15936484.0,10812740.0,15109760.0,98,10.025809271
7,17,68735776.0,51065580.0,65842378.0,98,10.025809271
7,18,1547289.0,1070200.0,1289327.0,94,10.025809271
7,19,8257428.0,6635180.0,8121198.0,112,10.025809271
7,20,3779504.0,2933500.0,3515254.0,114,10.025809271
7,21,8463343.0,6291120.0,7999688.0,112,10.025809271
7,22,1919273.0,1434600.0,1673038.0,113,10.025809271
7,23,3896445.0,2789420.0,3546915.0,112,10.025809271
7,24,1171910.0,869280.0,992880.0,95,10.025809271
7,25,1094903.0,801620.0,923761.0,93,10.025809271
7,26,1250382.0,903560.0,1080314.0,92,10.025809271
7,27,1220174.0,923480.0,1041825.0,112,10.025809271
7,28,1131048.0,872820.0,950779.0,113,10.025809271
7,29,1098240.0,821260.0,921326.0,112,10.025809271
7,30,1237828.0,937660.0,1057917.0,111,10.025809271
7,31,1193918.0,905980.0,1017410.0,112,10.025809271
7,0,23091415500.0,19963121820.0,23091288371.0,115,10.026172678
7,1,24576986964.0,19962932780.0,24576830231.0,113,10.026172678
7,2,24982881269.0,19962778560.0,24982725630.0,112,10.026172678
7,3,25025566886.0,19962768680.0,25025407014.0,111,10.026172678
7,4,24614275719.0,19962624320.0,24614116698.0,112,10.026172678
7,5,24926872445.0,19963846340.0,24924660757.0,110,10.026172678
7,6,24678870792.0,19962507880.0,24678712629.0,112,10.026172678
7,7,347318647.0,283959660.0,329009696.0,110,10.026172678
7,8,11397976.0,7745880.0,10154794.0,98,10.026172678
7,9,966309.0,679280.0,802067.0,96,10.026172678
7,10,859468.0,582320.0,697127.0,93,10.026172678
7,11,767483.0,561460.0,604087.0,114,10.026172678
7,12,877002.0,663600.0,713710.0,115,10.026172678
7,13,949271.0,706340.0,784977.0,113,10.026172678
7,14,867114.0,647800.0,705481.0,113,10.026172678
7,15,715099.0,528300.0,556831.0,113,10.026172678
7,16,15430901.0,13948840.0,18539095.0,98,10.026172678
7,17,72017303.0,53446420.0,69019712.0,98,10.026172678
7,18,1203241.0,818320.0,966142.0,94,10.026172678
7,19,1856241.0,1380700.0,1573188.0,112,10.026172678
7,20,1290744.0,986660.0,1113754.0,114,10.026172678
7,21,1566674.0,1165060.0,1351440.0,112,10.026172678
7,22,2810017.0,2104700.0,2433805.0,113,10.026172678
7,23,9252974.0,6852420.0,8734962.0,112,10.026172678
7,24,914000.0,649380.0,749423.0,95,10.026172678
7,25,899925.0,634220.0,734925.0,93,10.026172678
7,26,1026033.0,711060.0,854816.0,92,10.026172678
7,27,1057881.0,782260.0,884578.0,112,10.026172678
7,28,984523.0,736000.0,809883.0,113,10.026172678
7,29,965481.0,711620.0,791811.0,112,10.026172678
7,30,1029092.0,762540.0,854364.0,111,10.026172678
7,31,1005664.0,747420.0,831101.0,112,10.026172678
7,0,23094387729.0,19963184140.0,23094316837.0,115,10.026688770
7,1,24564451663.0,19962891500.0,24564370736.0,113,10.026688770
7,2,24994515275.0,19962761020.0,24992899606.0,112,10.026688770
7,3,25027589804.0,19962349180.0,25026102882.0,111,10.026688770
7,4,24611111256.0,19962409800.0,24609737306.0,112,10.026688770
7,5,24924086433.0,19963789040.0,24921855886.0,111,10.026688770
7,6,24765015349.0,19962471120.0,24764937741.0,112,10.026688770
7,7,348745664.0,285332400.0,330443363.0,110,10.026688770
7,8,11310776.0,7680200.0,10069595.0,98,10.026688770
7,9,995592.0,697200.0,809183.0,96,10.026688770
7,10,1166781.0,814140.0,977901.0,93,10.026688770
7,11,1197867.0,895040.0,1015341.0,114,10.026688770
7,12,1114228.0,873780.0,933911.0,115,10.026688770
7,13,1058112.0,789560.0,877517.0,113,10.026688770
7,14,1220497.0,918660.0,1039506.0,113,10.026688770
7,15,1262741.0,951380.0,1080168.0,113,10.026688770
7,16,78173353.0,56758080.0,73959832.0,98,10.026688770
7,17,9366402.0,6407440.0,8816769.0,98,10.026688770
7,18,1687387.0,1148640.0,1434335.0,94,10.026688770
7,19,7270866.0,6647940.0,8478084.0,112,10.026688770
7,20,1409030.0,1084060.0,1216809.0,114,10.026688770
7,21,2515577.0,1919240.0,2268936.0,112,10.026688770
7,22,7840112.0,5761460.0,7366061.0,113,10.026688770
7,23,2764597.0,1921680.0,2487551.0,112,10.026688770
7,24,1367694.0,1028420.0,1179965.0,95,10.026688770
7,25,1342644.0,997960.0,1154487.0,93,10.026688770
7,26,1439269.0,1049980.0,1252046.0,92,10.026688770
7,27,1393692.0,1047880.0,1207131.0,112,10.026688770
7,28,1271660.0,970900.0,1085305.0,113,10.026688770
7,29,1281031.0,953240.0,1097347.0,112,10.026688770
7,30,1399453.0,1055500.0,1212856.0,111,10.026688770
7,31,1341414.0,1006560.0,1152616.0,112,10.026688770
7,0,23159408055.0,20003907460.0,23147176187.0,115,10.026702655
7,1,24601701566.0,19969248840.0,24607611586.0,113,10.026702655
7,2,24990656025.0,19968575520.0,24989333313.0,112,10.026702655
7,3,25039966406.0,19962668500.0,25039916330.0,111,10.026702655
7,4,24620968817.0,19963002860.0,24619692734.0,112,10.026702655
7,5,24921906947.0,19964057180.0,24919774811.0,110,10.026702655
7,6,24731279707.0,19966169440.0,24730542473.0,112,10.026702655
7,7,348183560.0,284810420.0,329735865.0,110,10.026702655
7,8,13011032.0,8813800.0,11631230.0,98,10.026702655
7,9,794337.0,521220.0,618724.0,96,10.026702655
7,10,951635.0,646380.0,777296.0,93,10.026702655
7,11,849823.0,619400.0,674200.0,114,10.026702655
7,12,1876298.0,1408120.0,1662671.0,115,10.026702655
7,13,965732.0,712580.0,788441.0,113,10.026702655
7,14,943979.0,693200.0,766585.0,113,10.026702655
7,15,811828.0,591240.0,636577.0,113,10.026702655
7,16,8893147.0,5905520.0,8235044.0,98,10.026702655
7,17,2635435.0,1789860.0,2350793.0,97,10.026702655
7,18,1315769.0,892100.0,1091086.0,94,10.026702655
7,19,6844059.0,4821480.0,6593516.0,112,10.026702655
7,20,1759434.0,1320840.0,1572142.0,114,10.026702655
7,21,1228179.0,889680.0,1029884.0,112,10.026702655
7,22,1811926.0,1300880.0,1572396.0,113,10.026702655
7,23,3702846.0,2617020.0,3384801.0,112,10.026702655
7,24,1005777.0,712660.0,837403.0,95,10.026702655
7,25,974765.0,686120.0,808468.0,93,10.026702655
7,26,1070839.0,748440.0,902439.0,92,10.026702655
7,27,950886.0,714300.0,792296.0,112,10.026702655
7,28,879552.0,674560.0,726335.0,113,10.026702655
7,29,871630.0,654000.0,720131.0,112,10.026702655
7,30,935265.0,705880.0,781507.0,111,10.026702655
7,31,916834.0,691640.0,764117.0,112,10.026702655
7,0,23098363977.0,19963538520.0,23098235090.0,115,10.025077431
7,1,24577146830.0,19963033000.0,24577017243.0,113,10.025077431
7,2,24981633681.0,19962953940.0,24981516160.0,112,10.025077431
7,3,25021982317.0,19962989000.0,25021875724.0,111,10.025077431
7,4,24633389043.0,19962865200.0,24633265235.0,112,10.025077431
7,5,24920663654.0,19964105300.0,24918706513.0,110,10.025077431
7,6,24752394010.0,19962645260.0,24752283926.0,112,10.025077431
7,7,346899747.0,283817120.0,328640064.0,110,10.025077431
7,8,12873099.0,8828600.0,11622939.0,98,10.025077431
7,9,1082991.0,790600.0,922546.0,96,10.025077431
7,10,1081737.0,758900.0,925314.0,93,10.025077431
7,11,1031095.0,769740.0,868485.0,114,10.025077431
7,12,991593.0,764300.0,828671.0,115,10.025077431
7,13,1084990.0,815440.0,919001.0,113,10.025077431
7,14,1063788.0,794440.0,897796.0,113,10.025077431
7,15,1038241.0,778600.0,874413.0,113,10.025077431
7,16,15332522.0,10806580.0,14342879.0,98,10.025077431
7,17,3857348.0,2579680.0,3304797.0,98,10.025077431
7,18,1079255.0,748720.0,826694.0,113,10.025077431
7,19,9988476.0,7099060.0,9496810.0,112,10.025077431
7,20,9396686.0,7786380.0,9706053.0,114,10.025077431
7,21,1284434.0,935200.0,1080447.0,112,10.025077431
7,22,66196707.0,48176640.0,63345431.0,113,10.025077431
7,23,2576097.0,1807080.0,2286705.0,112,10.025077431
7,24,800665.0,555160.0,640230.0,95,10.025077431
7,25,736175.0,497420.0,577469.0,93,10.025077431
7,26,888940.0,615340.0,726730.0,92,10.025077431
7,27,830172.0,619460.0,669446.0,112,10.025077431
7,28,739300.0,550080.0,578399.0,113,10.025077431
7,29,733248.0,529300.0,566265.0,112,10.025077431
7,30,928169.0,682340.0,753279.0,111,10.025077431
7,31,916132.0,673040.0,741638.0,112,10.025077431
7,0,23172241943.0,19963196260.0,23172184288.0,115,10.028528932
7,1,24557191478.0,19962984560.0,24557154951.0,113,10.028528932
7,2,24985227630.0,19962755400.0,24985197183.0,112,10.028528932
7,3,25025426297.0,19962949400.0,25025391513.0,111,10.028528932
7,4,24624566254.0,19962834560.0,24624527462.0,112,10.028528932
7,5,24920548853.0,19963779480.0,24918567324.0,110,10.028528932
7,6,24785390288.0,19962639740.0,24785345425.0,112,10.028528932
7,7,348660348.0,285164960.0,330411198.0,110,10.028528932
7,8,12650453.0,8529940.0,11263474.0,98,10.028528932
7,9,798894.0,545840.0,640437.0,96,10.028528932
7,10,753280.0,506400.0,596535.0,93,10.028528932
7,11,714335.0,525820.0,554697.0,114,10.028528932
7,12,721361.0,536680.0,563444.0,115,10.028528932
7,13,684186.0,502280.0,525981.0,113,10.028528932
7,14,754544.0,559640.0,597917.0,113,10.028528932
7,15,749277.0,557160.0,592216.0,113,10.028528932
7,16,79247612.0,57965440.0,75570028.0,98,10.028528932
7,17,6087351.0,4186040.0,5575145.0,98,10.028528932
7,18,4160999.0,2765980.0,3785626.0,94,10.028528932
7,19,9859984.0,8992700.0,11418904.0,112,10.028528932
7,20,2025517.0,1497880.0,1763643.0,115,10.028528932
7,21,3224281.0,2364640.0,2961165.0,112,10.028528932
7,22,9068475.0,6833080.0,8370032.0,113,10.028528932
7,23,2579235.0,1778240.0,2296552.0,112,10.028528932
7,24,868572.0,602620.0,705624.0,95,10.028528932
7,25,810615.0,547780.0,645923.0,93,10.028528932
7,26,924613.0,636160.0,759264.0,92,10.028528932
7,27,859265.0,641080.0,703169.0,112,10.028528932
7,28,814772.0,602360.0,657879.0,113,10.028528932
7,29,752367.0,549940.0,595261.0,112,10.028528932
7,30,878585.0,654120.0,720536.0,111,10.028528932
7,31,894757.0,667520.0,738237.0,112,10.028528932
7,0,23089762597.0,19963119400.0,23089724464.0,115,10.026256396
7,1,24584348520.0,19962900540.0,24584313306.0,112,10.026256396
7,2,24989231650.0,19962904200.0,24989196211.0,112,10.026256396
7,3,25023621671.0,19962609200.0,25023576364.0,111,10.026256396
7,4,24622654071.0,19963400340.0,24622514306.0,112,10.026256396
7,5,24922926605.0,19963809620.0,24920934096.0,110,10.026256396
7,6,24662291571.0,19962375500.0,24662255760.0,112,10.026256396
7,7,348761659.0,285268620.0,330492565.0,110,10.026256396
7,8,11426038.0,7714960.0,10178107.0,98,10.026256396
7,9,803198.0,533080.0,636302.0,96,10.026256396
7,10,965236.0,653560.0,791470.0,93,10.026256396
7,11,879496.0,642720.0,705625.0,114,10.026256396
7,12,843051.0,621680.0,670596.0,115,10.026256396
7,13,772093.0,557040.0,599711.0,113,10.026256396
7,14,940938.0,690680.0,767366.0,113,10.026256396
7,15,921650.0,677140.0,748403.0,113,10.026256396
7,16,10586598.0,7630920.0,9907711.0,98,10.026256396
7,17,3245856.0,2256740.0,2783114.0,98,10.026256396
7,18,6095991.0,4166100.0,5803423.0,113,10.026256396
7,19,10164338.0,7051300.0,9481081.0,112,10.026256396
7,20,2791015.0,2065880.0,2551324.0,114,10.026256396
7,21,1393850.0,1024100.0,1176870.0,112,10.026256396
7,22,7788993.0,8296900.0,10643346.0,113,10.026256396
7,23,71569482.0,51588340.0,67939511.0,112,10.026256396
7,24,988553.0,694660.0,814627.0,95,10.026256396
7,25,964968.0,670160.0,790222.0,93,10.026256396
7,26,1044516.0,723640.0,870609.0,92,10.026256396
7,27,998449.0,739060.0,824095.0,112,10.026256396
7,28,977754.0,734420.0,800863.0,113,10.026256396
7,29,912017.0,675900.0,745948.0,112,10.026256396
7,30,957343.0,718360.0,797730.0,111,10.026256396
7,31,922211.0,693980.0,762290.0,112,10.026256396
7,0,23093633623.0,19963304920.0,23093392901.0,111,10.028981799
7,1,24578485582.0,19962793340.0,24578346071.0,109,10.028981799
7,2,24983708272.0,19962654600.0,24983584153.0,108,10.028981799
7,3,25025102795.0,19962783800.0,25024952441.0,111,10.028981799
7,4,24623605752.0,19962605260.0,24623460488.0,112,10.028981799
